,conc1_mean
1935,0.0008699999999999999
1936,0.00082
1937,0.00019
1938,0.007269999999999999
1939,5.9999999999999995e-05
1940,0.0002
1941,3.7e-05
1942,0.00017999999999999998
1943,0.00011
1944,4.8e-05
1945,0.00011999999999999999
1946,0.009309999999999999
1947,0.00033999999999999997
1948,0.0004480000000000001
1949,0.000194
1950,0.00103
1951,0.033
1952,0.00014199999999999998
1953,0.02
1954,0.00021
1955,0.00011999999999999999
1956,0.00035
1957,8.999999999999999e-05
1958,0.00011999999999999999
1959,4e-05
1960,0.00036
1961,0.00023
1962,2.61e-05
1963,0.00034700000000000003
1964,0.08800000000000001
1965,5.400000000000001e-05
1966,0.000328
1967,5e-05
1968,6.32e-05
1969,7.509999999999998e-05
1970,0.001
1971,4e-05
1972,1.6e-05
1973,0.0021
1974,0.000192
1975,0.0003
1976,2.9999999999999997e-05
1977,0.00027
1978,5.79e-05
1979,7.759999999999999e-05
1980,8.499999999999999e-05
1981,0.00047999999999999996
1982,0.001
1983,0.00032
1984,0.00023999999999999998
1985,0.000923
1986,0.000518
1987,0.00064
1988,3.8e-05
1989,0.00011999999999999999
1990,0.00036
1991,0.00028
1992,7.5e-05
1993,0.000484
1994,5e-05
1995,0.00014399999999999998
1996,0.000112
1997,5.9999999999999995e-05
1998,0.0073
1999,0.000197
2000,0.00035
2001,0.00028000000000000003
2002,1.51e-05
2003,0.000421
2004,0.00436
2005,0.0269
2006,2e-05
2007,4.6700000000000003e-05
2008,8.999999999999999e-05
2009,144.0
2010,233.0
2011,1336.0
2012,325.0
2013,87.0
2014,986000.0
2015,100.0
2016,302.0
2017,83.0
2018,273.0
2019,570.0
2020,717.0
2021,174.0
2022,2100.0
2023,2700.0
2024,108.0
2025,524.0
2026,956000.0
2027,986.0
2028,345.0
2029,87.0
2030,1975.0
2031,1975.0
2032,523.0
2033,221.0
2034,526.0
2035,108.0
2036,250.0
2037,258.0
2038,1931.0
2039,225.0
2040,83.0
2041,0.01
2042,0.0096
2043,0.24
2044,0.02
2045,0.028
2046,0.308
2047,0.188
2048,0.027000000000000003
2049,0.01
2050,0.025
2051,0.29
2052,3.05
2053,0.012
2054,0.012
2055,0.062
2056,0.032
2057,4.82
2058,0.009000000000000001
2059,0.012
2060,50.0
2061,0.04
2062,0.014
2063,0.017
2064,0.162
2065,0.021
2066,0.0112
2067,0.023
2068,0.0095
2069,0.017
2070,0.056
2071,0.016
2072,0.114
2073,0.021
2074,0.073
2075,0.045
2076,0.0124
2077,0.025
2078,1.6
2079,0.011
2080,0.0117
2081,0.26
2082,0.019
2083,0.019
2084,0.267
2085,0.019
2086,0.063
2087,0.05
2088,0.03
2089,0.014
2090,0.0062
2091,0.04
2092,0.063
2093,2.55
2094,0.025
2095,0.024
2096,0.56
2097,0.0864
2098,0.015
2099,0.055
2100,0.0279
2101,50.0
2102,0.048
2103,0.011
2104,0.02
2105,0.04
2106,0.0108
2107,0.0152
2108,0.028
2109,0.035
2110,0.017
2111,0.0186
2112,0.018000000000000002
2113,0.009000000000000001
2114,0.1
2115,0.027000000000000003
2116,0.062
2117,0.028
2118,0.012
2119,0.253
2120,50.0
2121,0.03
2122,0.0626
2123,0.012
2124,0.2
2125,0.008199999999999999
2126,50.0
2127,0.038
2128,0.015
2129,0.021
2130,0.03
2131,0.023
2132,0.015
2133,0.014
2134,0.066
2135,0.0394
2136,0.0375
2137,0.9
2138,0.062
2139,0.066
2140,0.16
2141,0.038
2142,0.019
2143,0.035
2144,0.0086
2145,0.023
2146,0.01
2147,5.22
2148,0.0241
2149,0.06620000000000001
2150,0.084
2151,0.02
2152,0.025
2153,0.008199999999999999
2154,0.015
2155,0.044
2156,50.0
2157,0.025
2158,0.253
2159,0.021
2160,0.0162
2161,0.14
2162,0.04
2163,0.011
2164,50.0
2165,0.013
2166,0.0285
2167,0.025
2168,0.0086
2169,1.8
2170,0.0626
2171,0.006999999999999999
2172,0.0279
2173,0.0233
2174,3.2
2175,0.0162
2176,0.013
2177,0.019
2178,0.021
2179,0.061
2180,0.011
2181,0.016
2182,0.05
2183,0.28300000000000003
2184,0.04
2185,0.125
2186,0.012
2187,0.02012
2188,0.065
2189,0.025
2190,0.006999999999999999
2191,0.0095
2192,0.011
2193,0.062
2194,0.017
2195,0.0864
2196,0.092
2197,0.0106
2198,2.55
2199,2.0
2200,0.054000000000000006
2201,0.0086
2202,0.025
2203,0.0162
2204,0.0105
2205,0.014
2206,0.03
2207,0.062
2208,0.0225
2209,0.016
2210,2.0
2211,0.079
2212,0.0183
2213,1.9
2214,0.025
2215,0.021
2216,0.024
2217,0.0118
2218,0.014
2219,0.032
2220,0.018000000000000002
2221,0.06620000000000001
2222,0.0312
2223,0.013
2224,0.012
2225,0.019
2226,0.0345
2227,0.24
2228,0.0691
2229,0.029
2230,0.02
2231,0.0285
2232,0.0186
2233,0.36
2234,0.016800000000000002
2235,0.011
2236,0.0088
2237,0.032
2238,50.0
2239,0.0626
2240,0.032
2241,0.012
2242,0.02
2243,0.0123
2244,0.055
2245,0.01
2246,0.032
2247,0.019
2248,0.035
2249,0.025
2250,0.022
2251,0.021
2252,0.013
2253,0.022
2254,0.016
2255,50.0
2256,0.0086
2257,0.016399999999999998
2258,0.016
2259,0.312
2260,0.05
2261,0.056
2262,0.028
2263,0.013800000000000002
2264,0.0172
2265,0.021
2266,13.5
2267,0.0123
2268,0.0105
2269,0.0116
2270,0.017
2271,0.009000000000000001
2272,0.066
2273,0.061
2274,1.662
2275,0.15
2276,0.014
2277,0.0108
2278,0.03
2279,0.079
2280,0.26
2281,0.0691
2282,0.011
2283,0.162
2284,0.0216
2285,0.025
2286,0.014
2287,4.87
2288,0.024
2289,0.037000000000000005
2290,0.1
2291,0.0153
2292,0.0115
2293,0.013
2294,0.032
2295,0.011
2296,0.015
2297,0.021
2298,0.057
2299,0.057
2300,0.024
2301,0.03
2302,0.019
2303,0.022
2304,0.06620000000000001
2305,0.051
2306,0.019
2307,0.017
2308,0.063
2309,0.031
2310,50.0
2311,0.033
2312,0.056
2313,0.12
2314,0.062
2315,0.018000000000000002
2316,0.017
2317,0.0075
2318,0.019
2319,0.064
2320,0.0279
2321,0.027000000000000003
2322,0.0225
2323,0.063
2324,38.6
2325,0.019
2326,0.0152
2327,0.025
2328,0.043
2329,0.0123
2330,0.024
2331,0.0226
2332,0.03
2333,0.018000000000000002
2334,0.035
2335,0.0162
2336,0.044
2337,0.03
2338,0.019
2339,0.016
2340,0.017
2341,0.023
2342,0.02
2343,0.128
2344,1.3
2345,0.23
2346,0.086
2347,0.0033
2348,0.0285
2349,0.225
2350,0.0626
2351,0.024
2352,0.02
2353,0.031
2354,0.039
2355,0.042
2356,0.0215
2357,0.05
2358,50.0
2359,29.1
2360,0.0123
2361,0.064
2362,1.586
2363,0.021
2364,3.02
2365,0.0315
2366,0.023
2367,0.0117
2368,0.008539999999999999
2369,0.018000000000000002
2370,0.034
2371,0.0175
2372,0.112
2373,0.02
2374,0.018000000000000002
2375,0.15
2376,0.0115
2377,0.065
2378,10.0
2379,0.028
2380,0.01
2381,0.032
2382,0.061
2383,0.025
2384,0.021
2385,0.011
2386,0.042
2387,0.029
2388,0.109
2389,0.21
2390,0.032
2391,0.21
2392,0.0193
2393,0.023
2394,0.162
2395,0.03
2396,0.34
2397,0.035
2398,0.14300000000000002
2399,0.0192
2400,0.025
2401,0.0192
2402,0.00936
2403,0.085
2404,0.049
2405,0.014
2406,0.0096
2407,0.023
2408,0.06620000000000001
2409,0.076
2410,0.032
2411,0.0691
2412,0.027000000000000003
2413,0.0075
2414,0.028
2415,0.011
2416,0.0142
2417,0.0864
2418,0.025
2419,0.00254
2420,0.0225
2421,2.0
2422,0.041
2423,0.0122
2424,0.019
2425,0.019
2426,0.0936
2427,0.052000000000000005
2428,0.023
2429,0.013
2430,0.246
2431,0.014
2432,0.011
2433,0.042
2434,3.8
2435,0.0121
2436,0.055
2437,0.023
2438,0.0142
2439,0.075
2440,0.04
2441,0.063
2442,0.023
2443,50.0
2444,0.019
2445,0.0075
2446,0.013
2447,0.0135
2448,0.032
2449,0.0225
2450,0.031
2451,0.025
2452,0.043
2453,0.0122
2454,0.03
2455,0.087
2456,0.0172
2457,0.12
2458,0.012
2459,0.035
2460,0.02
2461,0.0024
2462,0.041
2463,0.28
2464,0.45
2465,0.15
2466,0.55
2467,0.92
2468,0.136
2469,0.557
2470,0.339
2471,0.219
2472,0.265
2473,0.236
2474,0.514
2475,0.0044
2476,0.1222
2477,0.001
2478,0.57
2479,0.26
2480,2.077
2481,0.0056
2482,2.5
2483,3.32
2484,0.0036
2485,0.02274
2486,0.2
2487,0.007240000000000002
2488,0.0009
2489,0.0039
2490,0.0018
2491,0.225
2492,0.34375
2493,0.015
2494,0.004200000000000001
2495,0.067
2496,0.12
2497,0.23
2498,1.29
2499,0.001
2500,0.002
2501,0.0005
2502,0.215
2503,0.0264
2504,0.0102
2505,0.0005
2506,0.0055
2507,0.076
2508,0.009000000000000001
2509,0.011
2510,1.85
2511,1.32
2512,0.0114
2513,0.006999999999999999
2514,5.6
2515,0.43
2516,0.0288
2517,0.0028
2518,1.66
2519,0.45
2520,0.004
2521,2.35
2522,0.045
2523,0.122
2524,0.244
2525,0.071
2526,0.16899999999999998
2527,0.407
2528,1.662
2529,1.295
2530,1.034
2531,0.861
2532,0.149
2533,0.004200000000000001
2534,0.31
2535,0.316
2536,0.117
2537,0.00267
2538,0.02239
2539,0.001
2540,1.0
2541,2.6
2542,0.0027
2543,0.001
2544,19.821
2545,10.579
2546,6.4110000000000005
2547,27.481
2548,36.262
2549,15.395
2550,0.14
2551,0.0005
2552,0.0134
2553,0.365
2554,0.28
2555,0.0018
2556,0.052000000000000005
2557,0.0017
2558,0.003
2559,0.81198
2560,1.6
2561,0.8059999999999999
2562,0.02597
2563,0.01
2564,0.0032
2565,0.219
2566,0.068
2567,0.16
2568,0.12
2569,0.006
2570,0.0036
2571,0.17600000000000002
2572,4.0
2573,0.0031
2574,0.0041
2575,0.0068
2576,0.1
2577,0.0031
2578,0.05
2579,0.12
2580,0.21
2581,0.29
2582,0.16269999999999998
2583,0.001
2584,2.35
2585,0.0026
2586,0.16
2587,0.09867000000000001
2588,0.045
2589,4.7
2590,0.542
2591,0.419
2592,0.015
2593,0.00717
2594,13.3
2595,0.045
2596,0.0009599999999999999
2597,14.223
2598,17.907
2599,15.485
2600,6.23
2601,9.384
2602,18.344
2603,0.03
2604,2.0
2605,0.195
2606,0.004
2607,0.05
2608,0.0375
2609,0.0054
2610,3.32
2611,0.32
2612,0.001
2613,0.23
2614,0.14
2615,0.0027
2616,0.15
2617,0.52
2618,1.4
2619,0.151
2620,0.051
2621,0.0046500000000000005
2622,0.0045
2623,0.0032
2624,0.2
2625,1.75
2626,0.0055
2627,0.008
2628,0.01
2629,0.0184
2630,0.3
2631,0.0004
2632,0.35
2633,0.28
2634,0.39
2635,0.0959
2636,0.0028
2637,0.28
2638,4.7
2639,0.3
2640,0.0005
2641,0.0009
2642,0.027000000000000003
2643,0.0014
2644,0.0005
2645,0.037000000000000005
2646,9.41
2647,0.3
2648,0.0012
2649,0.0026
2650,0.001
2651,0.31
2652,0.0028
2653,0.02115
2654,0.006999999999999999
2655,0.045
2656,0.029
2657,13.3
2658,0.04
2659,0.11
2660,0.098
2661,1.774
2662,0.041
2663,0.205
2664,0.2
2665,0.23
2666,0.0045
2667,0.09
2668,0.0025
2669,0.0272
2670,0.8059999999999999
2671,3.32
2672,0.0011
2673,0.032
2674,0.27
2675,0.0027
2676,0.04352
2677,0.0033
2678,2.35
2679,6.64
2680,0.0018
2681,0.0009
2682,58.4
2683,0.002
2684,0.0134
2685,0.16
2686,0.017
2687,0.0017
2688,0.0039
2689,0.004
2690,0.012
2691,1.7
2692,0.29763
2693,0.0048
2694,0.11
2695,0.418
2696,0.081
2697,0.59
2698,0.124
2699,0.65
2700,1.0
2701,0.0027
2702,0.22
2703,0.14
2704,0.002
2705,0.0028
2706,0.54
2707,0.14
2708,0.0006
2709,119.7
2710,13.03
2711,6.64
2712,0.0018
2713,0.17
2714,0.0025
2715,0.506
2716,0.24
2717,0.035
2718,0.114
2719,0.07
2720,0.00017
2721,2.2
2722,0.011
2723,0.19
2724,0.0024
2725,0.0004
2726,0.39
2727,0.28
2728,0.0058
2729,0.004200000000000001
2730,0.008
2731,0.052000000000000005
2732,0.073
2733,0.00058
2734,0.03
2735,0.0017
2736,0.0017
2737,0.69
2738,0.31
2739,0.0272
2740,0.013
2741,0.043
2742,0.0013
2743,0.084
2744,0.8059999999999999
2745,0.11
2746,0.0041
2747,0.03589
2748,0.41
2749,9.41
2750,0.2
2751,0.008
2752,0.0013
2753,2.35
2754,0.059
2755,0.244
2756,0.47
2757,3.32
2758,0.2
2759,0.0068
2760,0.22
2761,0.0053100000000000005
2762,0.55
2763,0.018009999999999998
2764,3.32
2765,6.64
2766,0.203
2767,0.2
2768,0.0054
2769,1.018
2770,0.03
2771,0.24
2772,0.0016
2773,0.0018
2774,0.12
2775,0.01
2776,3.35
2777,0.44
2778,0.0011
2779,0.0008
2780,0.004200000000000001
2781,0.0018
2782,0.55
2783,1.023
2784,0.0085
2785,0.0386
2786,3.32
2787,0.12
2788,0.0023
2789,0.52
2790,0.045
2791,9.41
2792,2.35
2793,0.02578
2794,0.001
2795,6.64
2796,0.52
2797,0.227
2798,0.001
2799,0.0026
2800,0.13
2801,0.026
2802,0.0045
2803,0.0306
2804,0.568
2805,2.2
2806,0.12
2807,0.248
2808,0.025
2809,0.0018
2810,0.408
2811,0.117
2812,0.0225
2813,0.22
2814,0.18
2815,0.0018
2816,0.001
2817,0.135
2818,0.12
2819,0.001
2820,0.0067
2821,0.024
2822,0.007240000000000002
2823,0.03
2824,0.002
2825,0.001
2826,0.0004
2827,0.0071
2828,0.0085
2829,0.032
2830,0.12
2831,0.16
2832,0.003
2833,0.123
2834,0.5820000000000001
2835,0.0028
2836,0.0024
2837,0.132
2838,0.0057
2839,0.01
2840,0.43
2841,0.0011
2842,13.3
2843,0.54
2844,0.00717
2845,0.139
2846,0.001
2847,6.64
2848,2.35
2849,0.0263
2850,0.0032
2851,0.0018
2852,0.0011
2853,0.029
2854,0.053
2855,0.0047
2856,0.0011
2857,0.026
2858,0.2
2859,0.0026
2860,0.001
2861,0.09867000000000001
2862,0.0013
2863,0.062
2864,0.0005
2865,0.0013
2866,3.27
2867,0.412
2868,0.187
2869,1.03
2870,1.55
2871,1.72
2872,0.792
2873,1.07
2874,0.24
2875,1.0
2876,1.56
2877,5.0
2878,0.237
2879,0.84
2880,0.21
2881,0.7509999999999999
2882,0.52
2883,0.34600000000000003
2884,2.02
2885,1.64
2886,0.0507
2887,0.54
2888,0.047
2889,0.53
2890,0.87
2891,0.674
2892,7.2
2893,0.239
2894,0.42
2895,0.112
2896,1.13
2897,0.12
2898,0.32
2899,0.03
2900,0.542
2901,0.0532
2902,0.8290000000000001
2903,1.36
2904,3.52
2905,2.77
2906,0.19
2907,1.62
2908,0.64
2909,0.3
2910,1.34
2911,0.38
2912,2.09
2913,0.568
2914,1.13
2915,0.469
2916,0.464
2917,1.0
2918,0.207
2919,0.057
2920,0.268
2921,0.435
2922,0.069
2923,0.36
2924,0.09
2925,2.84
2926,0.355
2927,0.29
2928,0.142
2929,2.47
2930,1.09
2931,0.52
2932,0.22
2933,0.56
2934,0.2
2935,1.32
2936,0.72
2937,0.4
2938,1.08
2939,0.0718
2940,0.06470000000000001
2941,1.12
2942,0.303
2943,0.961
2944,0.48
2945,1.85
2946,0.36
2947,0.136
2948,0.333
2949,0.72
2950,0.07
2951,0.72
2952,3.3
2953,0.56
2954,0.456
2955,0.441
2956,0.358
2957,0.74
2958,1.5
2959,0.109
2960,0.16699999999999998
2961,1.0
2962,0.0955
2963,0.0742
2964,0.12
2965,0.07
2966,1.56
2967,0.189
2968,0.136
2969,0.64
2970,0.2
2971,0.5489999999999999
2972,1.4
2973,6.34
2974,0.72
2975,0.07
2976,0.129
2977,0.525
2978,0.412
2979,2.78
2980,1.16
2981,3500.0
2982,3500.0
2983,24000.0
2984,10000.0
2985,17500.0
2986,16500.0
2987,17500.0
2988,500.0
2989,1000.0
2990,9128.0
2991,1355.48
2992,12500.0
2993,13500.0
2994,7960.0
2995,7960.0
2996,8080.0
2997,12750.0
2998,13000.0
2999,5250.0
3000,3500.0
3001,20040.0
3002,13500.0
3003,1355.48
3004,18000.0
3005,15996.0
3006,3500.0
3007,2938.0
3008,250.0
3009,15200.0
3010,2000.0
3011,1649.0
3012,4553.0
3013,4372.0
3014,0.058
3015,0.49
3016,2.25
3017,0.046700000000000005
3018,0.7657999999999999
3019,4.27
3020,0.11
3021,0.232
3022,0.516
3023,0.16699999999999998
3024,0.4948
3025,6.2
3026,0.38
3027,0.26
3028,0.0094
3029,3.2
3030,2.68
3031,0.82
3032,2.15
3033,1.94
3034,0.06
3035,0.503
3036,1.4
3037,0.04
3038,0.5962999999999999
3039,1.0
3040,1.1
3041,0.459
3042,0.38
3043,0.38
3044,0.38
3045,0.38
3046,0.0059299999999999995
3047,0.93
3048,0.25
3049,0.059
3050,0.0001
3051,0.58
3052,6.0
3053,0.82
3054,0.56
3055,0.047700000000000006
3056,4.31
3057,0.57
3058,0.0885
3059,19.0
3060,0.83
3061,0.78
3062,0.362
3063,0.362
3064,0.362
3065,0.422
3066,0.378
3067,0.364
3068,0.52
3069,0.327
3070,0.322
3071,0.322
3072,0.322
3073,3.7
3074,8.599999999999999e-05
3075,1.5
3076,0.14
3077,1.41
3078,0.028
3079,0.51
3080,0.06
3081,4.0
3082,2.0
3083,0.8422999999999999
3084,8.08
3085,0.19
3086,26.45
3087,1.81
3088,5.7
3089,0.49
3090,1.74
3091,0.28800000000000003
3092,0.17
3093,0.61
3094,0.046200000000000005
3095,0.262
3096,75.0
3097,6.3
3098,2.2
3099,0.4
3100,0.37
3101,0.14
3102,1.6
3103,1.0
3104,1.94
3105,3.68
3106,0.66
3107,0.48
3108,0.0088
3109,0.054000000000000006
3110,0.08800000000000001
3111,0.101
3112,0.06
3113,6.5
3114,1.16
3115,1.31
3116,1.09
3117,0.89
3118,1.0
3119,1.16
3120,0.13
3121,0.03
3122,1.0
3123,4.27
3124,0.9
3125,0.66
3126,1.4
3127,5.08
3128,0.98
3129,0.2
3130,3.22
3131,0.1
3132,0.411
3133,0.50295
3134,0.0177
3135,0.29
3136,0.253
3137,0.75
3138,0.574
3139,0.69
3140,0.0479
3141,17.0
3142,3.38
3143,0.41
3144,0.2
3145,6.31
3146,2.2
3147,0.19
3148,0.3
3149,2.0
3150,1.899
3151,0.29
3152,3.51
3153,0.15
3154,0.0481
3155,0.2036
3156,0.5589999999999999
3157,1.507
3158,1.065
3159,0.607
3160,0.785
3161,20.0
3162,0.49
3163,1.0759999999999998
3164,0.55
3165,0.73
3166,0.01
3167,1.24
3168,0.8
3169,0.29
3170,4.7
3171,1.28
3172,0.18
3173,0.61
3174,0.17
3175,1.062
3176,16.0
3177,9.4
3178,5.2
3179,0.66
3180,88.7
3181,7.4
3182,0.27
3183,0.13
3184,0.65
3185,9.9
3186,1.1
3187,0.55
3188,1.3
3189,0.7
3190,0.85
3191,0.75
3192,0.33
3193,0.0192
3194,0.313
3195,0.17
3196,0.15
3197,0.0206
3198,0.2143
3199,14.0
3200,0.034
3201,0.34
3202,0.08
3203,0.56
3204,0.0541
3205,0.057
3206,0.06
3207,0.19
3208,0.6
3209,0.483
3210,0.17
3211,0.023
3212,0.74
3213,0.16
3214,0.438
3215,0.0063
3216,1.0
3217,1.268
3218,0.05
3219,0.248
3220,0.1433
3221,0.25680000000000003
3222,0.1472
3223,0.1444
3224,0.1484
3225,0.24
3226,9.7
3227,6.7
3228,0.14
3229,0.9
3230,0.85
3231,0.0102
3232,0.482
3233,0.487
3234,0.487
3235,0.496
3236,0.482
3237,0.482
3238,0.482
3239,0.487
3240,0.02
3241,2.0
3242,160.0
3243,1.03
3244,2.0
3245,0.429
3246,0.75
3247,0.64
3248,28.0
3249,1.25
3250,0.23
3251,2.59
3252,2.71
3253,0.076
3254,0.033100000000000004
3255,0.36
3256,0.93
3257,0.06
3258,0.08
3259,0.83
3260,0.15
3261,0.29
3262,0.378
3263,0.382
3264,0.382
3265,0.445
3266,0.394
3267,0.382
3268,0.391
3269,0.079
3270,0.095
3271,0.13
3272,0.084
3273,0.516
3274,0.11
3275,0.085
3276,0.3516
3277,6.56
3278,4.29
3279,0.1
3280,0.72
3281,0.92
3282,2.0340000000000003
3283,0.248
3284,0.6295299999999999
3285,0.55
3286,141.0
3287,0.09
3288,0.94
3289,13.0
3290,0.094
3291,0.59
3292,0.19
3293,0.0202
3294,0.74
3295,0.09015
3296,4.3
3297,0.29
3298,0.9
3299,37.0
3300,1.526
3301,1.6
3302,0.32
3303,0.08800000000000001
3304,4.79
3305,0.054000000000000006
3306,0.59
3307,113.4
3308,15.36
3309,0.18
3310,2.75
3311,0.0119
3312,0.29
3313,20.0
3314,10.0
3315,0.46
3316,0.034
3317,1.0
3318,0.48
3319,5.7e-05
3320,0.15
3321,1.0
3322,0.269
3323,0.0157
3324,0.47
3325,0.2689
3326,0.43
3327,0.09
3328,0.38
3329,0.04409
3330,0.2
3331,0.185
3332,0.06
3333,0.5
3334,12.1
3335,0.17
3336,0.81
3337,0.94
3338,1.0
3339,4.2
3340,12.0
3341,22.0
3342,1.3
3343,0.203
3344,11.0
3345,0.2
3346,2.05
3347,2.16
3348,0.34
3349,1.0
3350,1.4
3351,0.3
3352,0.58
3353,1.09
3354,0.12
3355,6.0
3356,0.23
3357,0.11
3358,0.07400000000000001
3359,0.34
3360,1.051
3361,0.096
3362,4.88
3363,0.00598
3364,0.008060000000000001
3365,0.0214
3366,0.31
3367,52.51
3368,78.9
3369,67.84
3370,43.12
3371,0.298
3372,0.0319
3373,8.0
3374,0.15
3375,1.14
3376,0.08800000000000001
3377,0.0188
3378,0.0048
3379,1.7
3380,0.11
3381,0.044
3382,10.0
3383,1.3
3384,7.099999999999999e-05
3385,0.03
3386,11.0
3387,1.27
3388,0.18
3389,0.42
3390,0.27
3391,0.49
3392,0.3
3393,0.11
3394,0.11
3395,0.14
3396,0.52
3397,0.1234
3398,0.4681
3399,0.46
3400,85.6
3401,0.07
3402,0.06
3403,0.65
3404,0.7340000000000001
3405,0.655
3406,1.039
3407,0.792
3408,0.11
3409,10.0
3410,3.7
3411,0.0212
3412,0.48
3413,0.057
3414,0.85
3415,0.75
3416,2.1
3417,0.1054
3418,0.0132
3419,0.03
3420,0.1851
3421,0.96
3422,26.6
3423,0.17
3424,0.4
3425,2.51
3426,0.5710000000000001
3427,1.83
3428,0.06
3429,0.04
3430,0.0035
3431,0.0031
3432,0.43
3433,0.69
3434,1.3
3435,1.3
3436,0.81
3437,4.5
3438,1.68
3439,0.0045
3440,0.89
3441,0.7
3442,0.08
3443,0.15
3444,0.6
3445,0.26
3446,0.0598
3447,0.63
3448,3.44
3449,0.5681
3450,0.12
3451,0.02355
3452,0.017
3453,11.78
3454,16.0
3455,3.4
3456,0.26
3457,0.36
3458,0.182
3459,0.0128
3460,0.042
3461,2.0
3462,0.04
3463,6.62
3464,8.6
3465,0.81
3466,0.36
3467,0.5479999999999999
3468,0.76
3469,1.11
3470,9.23
3471,0.08
3472,0.62
3473,0.67
3474,0.65
3475,0.0224
3476,0.06
3477,0.64
3478,0.1695
3479,8.0
3480,0.08
3481,9.2
3482,0.36
3483,9.65
3484,0.0689
3485,2.9
3486,0.11
3487,0.017
3488,0.094
3489,0.14
3490,1.14
3491,4.05
3492,0.38
3493,43.06
3494,0.21
3495,0.276
3496,1.4
3497,0.602
3498,0.218
3499,7.3
3500,0.63
3501,0.425
3502,0.23
3503,0.38
3504,0.4
3505,0.0193
3506,20.48
3507,0.61
3508,4.25
3509,0.265
3510,3.24
3511,2.133
3512,0.087
3513,4.08
3514,33.3
3515,0.303
3516,1.5
3517,6.3
3518,11.0
3519,0.95
3520,0.2153
3521,0.29
3522,0.01166
3523,3.2
3524,1.0
3525,1.18
3526,0.064
3527,4.3
3528,0.234
3529,0.85
3530,0.008199999999999999
3531,0.32
3532,3.7
3533,0.203
3534,0.33
3535,0.08
3536,2.0
3537,0.69
3538,0.39
3539,1.207
3540,0.08800000000000001
3541,0.0289
3542,0.8
3543,0.023
3544,3.61
3545,0.4
3546,7.1
3547,0.0106
3548,0.0436
3549,0.032600000000000004
3550,4.3
3551,0.69
3552,0.36
3553,0.029
3554,0.4715
3555,0.59
3556,0.7
3557,25.0
3558,0.042
3559,0.61
3560,0.34
3561,2.5
3562,4.43
3563,0.12
3564,0.2
3565,84.0
3566,75.0
3567,122.0
3568,68.0
3569,20.0
3570,0.064
3571,0.348
3572,1.17
3573,0.4024
3574,0.25
3575,0.2
3576,0.11
3577,0.025
3578,0.102
3579,16.1
3580,0.25
3581,2.94
3582,0.28
3583,0.15
3584,0.1
3585,0.06
3586,11.6
3587,0.29
3588,8.9
3589,19.0
3590,0.19
3591,0.15
3592,4.6
3593,47.86
3594,0.0316
3595,0.094
3596,0.0101
3597,0.135
3598,0.86
3599,0.33
3600,2.9
3601,0.0442
3602,1.1
3603,0.2
3604,0.08220000000000001
3605,0.005
3606,1.96
3607,0.0554
3608,0.022
3609,1.0
3610,0.0498
3611,0.029
3612,0.1
3613,1.68
3614,0.7090000000000001
3615,0.17600000000000002
3616,0.11641
3617,0.25
3618,0.057
3619,0.25
3620,0.2
3621,0.096
3622,1.0
3623,0.26
3624,0.84
3625,0.0107
3626,0.71
3627,3.0
3628,1.0
3629,1.6
3630,0.63
3631,17.0
3632,3.67
3633,0.0264
3634,0.77
3635,0.98
3636,8.0
3637,0.018000000000000002
3638,11.0
3639,0.495
3640,0.319
3641,0.301
3642,0.25
3643,0.18
3644,0.71
3645,1.092
3646,1.8
3647,0.0068
3648,0.06
3649,0.087
3650,0.65
3651,4.3
3652,0.129
3653,0.0268
3654,0.6133
3655,0.607
3656,1.0
3657,12.92
3658,0.09196
3659,1.0
3660,8.3
3661,0.73
3662,0.49
3663,1.24
3664,0.44
3665,0.11
3666,0.016
3667,0.45
3668,0.19
3669,0.16
3670,5.5
3671,1.0
3672,25.0
3673,22.0
3674,0.036000000000000004
3675,0.07
3676,2.31
3677,15.0
3678,0.13699999999999998
3679,0.182
3680,0.141
3681,0.155
3682,0.1
3683,3.7
3684,10.49
3685,0.016
3686,16.0
3687,50.0
3688,0.15
3689,19.0
3690,1.0
3691,1.4
3692,0.24
3693,1.49
3694,0.043
3695,1.07794
3696,0.1
3697,0.024
3698,0.05
3699,0.94
3700,1.172
3701,0.10905
3702,0.44
3703,19.0
3704,0.45
3705,0.371
3706,0.23
3707,0.81
3708,0.92
3709,0.26
3710,0.569
3711,0.11
3712,0.0046
3713,0.004900000000000001
3714,1.2442
3715,0.0703
3716,0.077
3717,0.054000000000000006
3718,0.27
3719,0.392
3720,0.0493
3721,3.0
3722,0.27
3723,0.009000000000000001
3724,0.55
3725,0.523
3726,0.087
3727,0.64
3728,2.6
3729,0.37
3730,0.02
3731,2.8
3732,6.07
3733,5.6
3734,0.3
3735,0.42
3736,0.014
3737,1.8
3738,0.199
3739,4.0
3740,1.514
3741,0.035
3742,0.13
3743,0.0015
3744,0.93
3745,0.0045
3746,0.73
3747,0.197
3748,2.36
3749,3.44
3750,0.1
3751,0.07
3752,0.19
3753,1.21
3754,2.9
3755,0.135
3756,0.38
3757,1.05925
3758,0.0128
3759,0.06
3760,0.293
3761,0.78
3762,0.12
3763,0.34
3764,0.191
3765,0.213
3766,0.256
3767,0.191
3768,0.17
3769,0.36
3770,0.052000000000000005
3771,0.327
3772,0.0044
3773,0.5710000000000001
3774,1.0
3775,1.21
3776,0.19
